,Cust_ID,Staff_ID,Amt,Prod,date
2497,307,33,29500,D,20-Oct-20
2498,283,107,7500,C,30-May-20
2499,264,296,41500,H,24-May-19
2500,251,131,9500,F,30-Nov-19
2501,292,138,12000,I,31-Aug-20
2502,180,41,26500,E,20-Jan-21
2503,27,12,40000,F,13-Aug-19
2504,240,170,41000,D,27-Aug-21
2505,44,99,13500,D,28-Dec-19
2506,66,17,9500,H,24-Jan-19
2507,222,56,22000,E,25-Aug-19
2508,361,40,16000,H,1-Dec-20
2509,238,142,27500,A,16-Aug-20
2510,119,201,23000,H,5-Jul-21
2511,264,112,20500,I,25-May-19
2512,120,158,21500,H,25-Nov-20
2513,289,46,49000,H,8-Oct-19
2514,50,141,49000,G,25-Mar-20
2515,21,188,48000,F,11-Jan-19
2516,95,191,13500,E,18-Apr-19
2517,46,287,31500,J,11-Oct-20
2518,158,119,33000,C,4-Feb-19
2519,210,294,25500,A,15-Apr-21
2520,46,60,26000,D,26-Feb-19
2521,326,191,47000,F,5-Jul-21
2522,66,126,22000,A,17-Mar-21
2523,46,60,45000,H,13-Aug-19
2524,350,57,48500,D,15-Apr-21
2525,259,181,39500,C,23-Jun-19
2526,377,188,40000,E,4-Jul-20
2527,323,24,23500,J,11-Mar-21
2528,9,14,37500,F,24-Feb-21
2529,139,106,47500,J,2-Mar-19
2530,155,100,25000,J,31-Oct-20
2531,166,244,43500,F,11-Nov-19
2532,248,299,45000,E,9-Jun-20
2533,82,79,48000,A,19-Nov-19
2534,181,113,38000,I,3-Jan-21
2535,384,28,44500,H,12-Apr-21
2536,241,126,35000,E,4-Jun-21
2537,5,182,26000,E,29-Jul-19
2538,74,191,25500,D,27-Jan-19
2539,384,93,1000,C,27-Sep-20
2540,337,21,44000,F,31-Jan-21
2541,49,261,48500,D,16-May-21
2542,108,198,20000,G,3-Nov-20
2543,114,36,39000,F,16-Aug-19
2544,353,269,38000,D,30-Mar-19
2545,368,139,41000,B,31-May-21
2546,69,151,38000,A,3-Jul-19
2547,326,201,19500,C,9-Dec-19
2548,218,185,31000,D,30-Jun-19
2549,115,101,5000,E,13-Mar-21
2550,59,223,7000,B,4-Mar-19
2551,276,276,15000,D,21-Jan-21
2552,3,249,48500,D,20-Feb-21
2553,311,109,5500,E,29-Apr-20
2554,397,295,4000,B,30-Jan-21
2555,97,94,10000,A,8-Nov-19
2556,329,159,27000,I,10-Apr-21
2557,102,282,37500,G,14-Apr-19
2558,202,192,50000,A,17-Mar-19
2559,209,110,46000,E,17-Jan-19
2560,196,243,26000,E,31-May-19
2561,10,98,22000,C,20-Aug-19
2562,277,37,38000,E,6-Jun-21
2563,26,48,14000,H,16-Aug-21
2564,157,289,50000,E,30-May-20
2565,129,299,6000,D,7-Feb-19
2566,45,93,17000,G,12-Apr-21
2567,126,16,43500,A,15-Feb-20
2568,3,38,27500,I,29-Jun-21
2569,234,102,1000,B,10-Dec-20
2570,65,157,3000,F,12-Jan-20
2571,332,68,34500,G,23-Feb-20
2572,260,127,18000,F,15-Oct-19
2573,300,186,11500,B,28-Nov-20
2574,281,85,33500,G,6-Jan-19
2575,275,33,19500,G,20-Sep-21
2576,251,147,14500,H,17-Oct-20
2577,256,134,44500,D,7-Jul-19
2578,383,63,49500,C,28-Dec-19
2579,40,234,8500,E,22-Jul-20
2580,184,88,9500,B,30-Mar-20
2581,2,69,16000,B,23-Oct-19
2582,116,87,46000,H,17-May-20
2583,113,97,10500,I,17-Oct-19
2584,252,73,39500,I,29-Jul-19
2585,211,269,19500,A,20-Mar-21
2586,288,97,37500,I,13-Jan-21
2587,97,78,20500,E,21-Jun-21
2588,37,105,18500,J,7-Mar-20
2589,114,157,35500,C,24-Dec-19
2590,312,32,23500,J,8-Feb-19
2591,239,142,25000,B,26-Aug-19
2592,374,245,49500,I,21-Oct-19
2593,92,283,6500,H,8-May-20
2594,318,101,500,D,14-Sep-20
2595,133,155,38000,J,15-Nov-19
2596,193,149,19500,J,1-Jan-21
2597,370,176,26000,B,30-Apr-19
2598,58,6,13000,G,16-Jan-21
2599,155,76,21500,H,1-Jun-21
2600,19,1,6000,A,29-Dec-20
2601,169,68,4500,H,21-Apr-19
2602,336,227,11000,B,14-Feb-20
2603,127,149,24500,H,16-Jul-19
2604,289,122,46500,J,18-May-20
2605,316,275,19500,C,26-Jun-19
2606,309,37,44500,I,19-Apr-20
2607,59,230,29000,J,4-Jun-20
2608,17,211,19500,G,6-Sep-20
2609,336,130,34500,J,19-Jan-20
2610,268,109,49000,B,21-Aug-19
2611,114,185,25000,H,5-Jul-19
2612,210,248,30000,C,16-Aug-20
2613,178,44,28500,D,25-May-20
2614,249,188,18500,I,27-Aug-20
2615,367,279,44000,J,19-Sep-19
2616,364,160,12500,G,1-Oct-20
2617,219,220,32500,H,17-Mar-19
2618,136,290,20500,F,7-Apr-21
2619,201,139,46500,G,4-Apr-21
2620,10,157,43000,F,3-Jul-21
2621,68,259,34500,E,6-Feb-21
2622,386,283,47500,A,17-Dec-19
2623,191,71,4000,A,27-Sep-19
2624,278,57,35500,B,12-Sep-20
2625,306,298,1000,J,25-Oct-20
2626,377,101,37000,D,14-Jun-21
2627,99,219,13500,I,25-Mar-21
2628,303,18,40500,E,8-Feb-19
2629,364,13,6000,C,23-Apr-20
2630,297,142,8500,G,2-Nov-19
2631,24,119,41500,E,19-Mar-20
2632,391,65,2500,A,1-Sep-19
2633,202,41,22500,J,23-Mar-21
2634,370,253,43000,F,30-Oct-20
2635,331,274,500,C,27-Aug-20
2636,321,153,20000,D,25-Jul-21
2637,321,71,20500,C,22-May-19
2638,68,156,7000,E,6-Jun-21
2639,323,270,33000,C,4-Jun-19
2640,266,145,30500,I,25-Sep-19
2641,318,41,9000,H,16-Mar-21
2642,244,141,50000,E,8-Jul-21
2643,98,8,29000,D,18-Aug-19
2644,31,81,9500,D,28-Jul-21
2645,348,82,16000,E,12-Feb-21
2646,197,65,27000,B,7-Feb-19
2647,203,211,48000,B,24-Mar-19
2648,129,203,31500,G,16-Oct-19
2649,163,281,28500,A,23-Oct-19
2650,324,129,28000,F,20-Dec-19
2651,271,185,2000,I,9-Aug-21
2652,303,276,3500,J,28-Apr-20
2653,116,89,1000,G,4-Mar-19
2654,278,5,24500,E,11-Nov-19
2655,118,278,5000,E,5-Jul-19
2656,103,270,16000,F,7-Feb-20
2657,281,47,32500,J,20-Nov-19
2658,54,165,1500,G,1-Feb-20
2659,151,117,15000,B,18-Aug-21
2660,69,42,1000,H,11-Apr-19
2661,200,50,36500,J,4-Jul-19
2662,94,213,44500,A,19-Jun-21
2663,99,39,49500,C,18-May-19
2664,289,228,33500,E,11-Jan-21
2665,227,113,33500,E,2-Jan-21
2666,385,161,41500,B,18-Jan-20
2667,255,157,33000,B,30-Jan-20
2668,297,273,10500,G,9-Jun-20
2669,266,196,16000,E,6-Jun-19
2670,256,20,1500,E,3-Sep-19
2671,244,197,17500,B,23-Nov-19
2672,230,138,31500,D,8-Nov-20
2673,308,116,49500,B,23-Jul-19
2674,304,211,14000,F,22-Mar-19
2675,327,153,35500,I,29-Jun-20
2676,260,249,19000,E,12-Aug-21
2677,395,137,9000,C,29-Mar-20
2678,322,215,34000,C,15-Nov-20
2679,384,212,21500,B,6-Aug-21
2680,251,155,11000,D,16-Aug-20
2681,33,21,19000,C,5-Nov-20
2682,235,280,3000,F,6-Feb-20
2683,233,71,44000,G,19-Mar-20
2684,114,136,21000,G,15-Jan-20
2685,192,39,19500,J,26-Feb-20
2686,332,275,45000,J,27-Jan-20
2687,284,131,31500,H,9-Sep-20
2688,276,201,23000,F,1-Mar-19
2689,7,45,4500,F,17-Aug-21
2690,383,285,46500,J,7-Feb-19
2691,91,1,25000,I,22-Feb-21
2692,298,200,25000,F,24-Feb-20
2693,249,202,43500,D,26-Nov-20
2694,115,34,36000,C,20-Nov-20
2695,79,248,41500,J,31-Mar-19
2696,104,29,36500,I,14-Nov-19
2697,340,52,30000,I,20-Sep-19
2698,333,156,11000,F,15-Jul-21
2699,240,23,19000,A,20-Apr-19
2700,374,148,27500,E,25-Feb-20
2701,147,181,13500,G,22-May-19
2702,368,290,40000,A,20-Sep-19
2703,179,182,5500,I,9-Apr-19
2704,135,244,39500,C,7-Jul-20
2705,104,171,33000,J,7-Feb-21
2706,360,7,37000,I,12-Nov-19
2707,339,255,6500,E,23-Jul-20
2708,199,126,8000,C,5-Sep-21
2709,354,116,24000,F,6-Sep-19
2710,329,100,15500,C,17-Feb-20
2711,397,246,20500,D,23-Jul-21
2712,185,122,40500,F,14-Dec-19
2713,135,235,23000,G,9-Feb-20
2714,353,264,15500,E,27-Dec-20
2715,67,108,24000,D,14-Mar-19
2716,314,74,28500,A,28-Apr-20
2717,81,295,11500,A,25-Oct-19
2718,17,136,29500,I,20-Feb-21
2719,265,94,37500,G,20-Jun-19
2720,246,147,49500,B,7-Mar-20
2721,317,149,23500,A,6-Dec-19
2722,47,57,33500,H,19-Jan-20
2723,151,152,43000,D,7-Jan-21
2724,271,159,29500,J,30-Jan-19
2725,393,183,13000,I,23-Nov-19
2726,302,12,13500,D,27-Jul-20
2727,134,210,17500,E,12-Jun-19
2728,303,243,29000,A,23-Nov-19
2729,198,91,20000,H,23-Sep-21
2730,173,72,36500,J,16-Sep-19
2731,370,272,42500,E,29-Sep-19
2732,19,202,500,H,18-Apr-20
2733,254,90,1000,G,9-Jul-19
2734,312,44,15500,F,24-Aug-19
2735,329,227,34000,B,19-Dec-20
2736,338,199,27000,E,2-Sep-20
2737,376,245,39500,G,11-Feb-20
2738,129,136,18500,C,19-Mar-21
2739,134,212,22000,J,22-Apr-20
2740,388,43,45500,J,17-Jan-20
2741,143,177,25500,G,9-Sep-19
2742,284,290,46500,D,10-Mar-20
2743,73,224,10000,D,9-Jan-19
2744,313,265,10500,B,15-Oct-20
2745,353,88,19000,J,31-Jan-20
2746,144,66,2000,C,22-Aug-21
2747,399,91,36000,D,13-Jun-20
2748,301,60,45000,F,21-Aug-19
2749,285,141,37500,E,28-May-19
2750,394,109,20500,I,16-Nov-19
2751,191,180,45500,E,6-Jan-20
2752,161,44,23500,C,1-Nov-20
2753,171,69,16500,J,4-May-20
2754,104,19,9500,B,13-Feb-21
2755,141,56,4500,G,11-Jun-21
2756,375,88,44500,C,17-Apr-19
2757,340,114,29000,A,16-Jan-20
2758,63,149,11500,C,12-Jan-21
2759,360,212,22500,A,10-Sep-21
2760,372,52,36000,I,14-Sep-21
2761,393,171,42000,I,27-Nov-20
2762,356,226,35000,H,28-Jul-21
2763,168,160,42500,A,9-Jan-20
2764,226,132,42500,C,10-Dec-20
2765,222,98,12500,C,8-Jul-20
2766,97,36,4500,A,13-Feb-20
2767,244,70,41000,C,21-Jan-19
2768,243,42,32500,I,26-Mar-19
2769,52,198,42500,I,24-Jun-21
2770,316,18,35000,F,19-Aug-21
2771,342,46,21000,F,23-Dec-19
2772,357,181,19500,E,17-Feb-19
2773,156,101,15500,G,4-Mar-21
2774,216,232,36000,G,2-Dec-19
2775,375,188,14500,I,5-Jul-20
2776,393,268,20000,F,9-Aug-20
2777,73,202,34500,B,10-Feb-20
2778,369,49,1500,G,11-Nov-20
2779,267,177,20500,J,15-May-19
2780,34,30,49000,B,22-Nov-19
2781,118,97,4500,J,29-May-19
2782,156,109,46500,D,17-Feb-20
2783,342,130,23500,C,22-Oct-20
2784,202,159,8500,D,11-May-19
2785,171,169,3000,B,8-Apr-20
2786,97,157,3500,F,3-Sep-19
2787,52,210,15000,F,25-Dec-20
2788,178,294,1500,G,21-Nov-20
2789,392,274,29500,A,30-Nov-20
2790,242,117,41500,D,17-May-21
2791,314,32,1500,D,24-Apr-21
2792,308,212,1500,G,24-Aug-21
2793,299,38,18000,J,16-Sep-20
2794,208,51,39500,E,12-Mar-19
2795,113,83,5500,E,14-Jan-20
2796,341,174,16500,C,5-Oct-19
2797,306,27,31500,D,14-Jun-21
2798,214,284,3500,I,12-Nov-20
2799,47,49,5500,C,26-Aug-20
2800,214,79,43000,B,8-Aug-21
2801,370,201,6000,J,26-Mar-21
2802,130,257,32500,A,30-Sep-19
2803,207,94,4500,G,26-Nov-19
2804,191,61,27000,G,29-Jul-21
2805,159,13,27500,D,9-Feb-20
2806,250,239,50000,I,11-Mar-21
2807,226,207,37500,B,18-May-21
2808,143,274,1000,B,26-Jan-19
2809,233,172,34500,I,5-Feb-19
2810,65,39,15500,F,29-May-21
2811,296,155,18000,G,21-Jul-21
2812,65,266,2000,D,8-Jan-21
2813,251,160,14500,H,20-Dec-20
2814,110,186,5500,D,21-Sep-19
2815,319,85,41000,A,7-Feb-21
2816,39,289,8000,B,11-Aug-19
2817,380,121,1000,J,25-Dec-20
2818,294,177,14000,G,8-Oct-19
2819,330,72,27000,G,5-May-21
2820,169,82,10500,G,12-May-20
2821,395,300,37500,H,3-Aug-21
2822,307,200,32000,H,30-Nov-19
2823,366,255,9500,C,21-Aug-20
2824,200,245,10500,H,4-Jun-19
2825,328,59,45500,C,6-Jan-21
2826,189,87,2500,A,10-May-20
2827,211,199,36500,J,28-Jan-20
2828,327,127,41000,B,26-Aug-19
2829,300,212,38500,A,8-Jul-20
2830,79,237,20500,I,20-Jun-20
2831,173,152,36500,J,25-Aug-20
2832,306,270,41000,E,5-Oct-19
2833,16,84,12500,C,27-Jan-20
2834,259,8,36500,B,15-Aug-21
2835,101,112,25000,C,9-Jan-20
2836,14,272,28000,J,19-Jan-19
2837,348,148,9000,H,3-Feb-21
2838,291,147,34000,G,14-May-20
2839,203,195,23000,A,14-Jul-21
2840,288,109,40000,J,14-Aug-21
2841,70,194,11500,A,17-Nov-19
2842,126,288,18500,B,16-Aug-21
2843,227,295,41500,E,16-Jul-21
2844,356,98,44500,C,13-Jun-20
2845,334,196,46500,B,9-Oct-20
2846,193,122,1500,C,7-May-19
2847,240,125,4000,B,22-Apr-21
2848,398,83,44500,H,28-May-21
2849,144,120,35000,J,29-Jan-21
2850,308,184,41000,G,18-Sep-20
2851,206,234,22000,B,8-May-19
2852,352,175,16000,I,4-Jun-19
2853,274,196,1000,E,29-Apr-19
2854,385,269,27000,I,28-Aug-21
2855,13,255,30500,F,15-Mar-21
2856,84,282,15500,E,15-Apr-20
2857,164,244,40500,A,28-Jul-21
2858,201,25,30500,F,4-Apr-20
2859,151,158,42500,H,21-Jan-20
2860,58,30,35000,D,28-Mar-21
2861,57,1,34000,A,5-Mar-19
2862,248,123,25500,D,2-Nov-19
2863,236,259,42500,G,31-Mar-21
2864,255,262,34500,E,22-May-20
2865,173,80,32000,I,26-May-21
2866,232,15,15500,J,23-May-20
2867,126,275,17000,F,29-Oct-20
2868,306,89,26000,G,4-Feb-19
2869,299,282,16500,G,13-Apr-20
2870,90,95,13000,C,25-Sep-20
2871,20,88,19500,F,26-Jul-20
2872,343,141,22000,G,23-Jun-20
2873,399,140,33000,J,19-Aug-21
2874,278,277,23000,J,19-May-19
2875,39,196,33000,D,7-Jan-20
2876,185,131,35000,A,11-Jul-19
2877,361,191,10000,I,19-May-19
2878,195,171,33500,D,4-Aug-21
2879,135,262,33000,G,14-Oct-20
2880,244,174,50000,E,9-May-20
2881,80,2,34000,D,9-Mar-21
2882,357,110,1500,J,7-Apr-20
2883,18,53,3500,I,26-May-21
2884,171,4,45000,B,14-May-20
2885,169,120,27000,I,17-Mar-21
2886,369,242,10500,G,17-Feb-19
2887,206,189,500,E,4-Nov-20
2888,375,178,14500,E,26-Aug-21
2889,325,72,11500,C,7-Aug-20
2890,358,90,43000,J,25-Jun-19
2891,260,126,26500,D,22-Jun-20
2892,218,174,16500,C,3-Apr-21
2893,57,179,8000,F,1-Jan-21
2894,75,299,9000,G,25-Mar-19
2895,239,259,25500,H,10-May-20
2896,243,38,9500,H,22-Jun-20
2897,104,238,44000,J,21-Dec-20
2898,104,265,28000,H,4-Aug-21
2899,102,232,24500,H,18-Nov-20
2900,276,117,32000,G,18-Jan-20
2901,14,132,1000,B,5-Mar-19
2902,213,21,5500,F,9-Sep-21
2903,24,43,29500,E,5-Oct-20
2904,358,216,16000,J,20-Sep-19
2905,296,7,17500,D,13-Nov-20
2906,152,218,14500,A,23-Feb-21
2907,94,291,22000,F,24-Oct-20
2908,365,125,20500,B,30-Jul-19
2909,209,261,27500,I,17-Jan-21
2910,242,133,42500,E,25-Sep-21
2911,33,53,38000,H,15-Nov-19
2912,202,295,18500,B,12-May-19
2913,248,106,10500,F,16-Apr-20
2914,107,163,2000,D,17-Jul-20
2915,394,105,20000,F,12-Aug-21
2916,181,156,22500,F,26-Sep-21
2917,91,269,7500,B,6-Dec-19
2918,153,157,20500,D,10-Jul-21
2919,326,226,43000,D,28-Aug-19
2920,160,239,7000,I,19-Jan-19
2921,101,70,43500,A,17-Dec-19
2922,176,58,35000,C,24-Jan-19
2923,270,119,38500,C,15-Nov-20
2924,129,112,9500,A,29-May-19
2925,203,212,10000,H,30-Nov-19
2926,6,238,19500,J,30-Jul-19
2927,367,244,41500,J,29-Jul-20
2928,235,203,39000,C,29-Nov-20
2929,229,200,28500,G,10-Nov-19
2930,347,129,4500,C,30-Sep-19
2931,94,249,25500,F,14-Nov-20
2932,91,217,29000,J,24-Sep-20
2933,302,235,26000,J,6-Mar-19
2934,49,47,20500,E,25-Sep-20
2935,113,122,29000,F,31-Jan-21
2936,104,207,23500,H,10-Aug-20
2937,329,193,32500,C,29-Sep-20
2938,248,245,23000,H,18-Apr-19
2939,92,56,19000,A,6-Jan-21
2940,380,198,16500,D,20-Aug-20
2941,142,12,19000,J,8-Sep-19
2942,79,228,36000,E,26-Feb-19
2943,125,218,16500,H,4-Aug-19
2944,251,4,8500,H,24-Jun-20
2945,122,88,38000,I,25-Jan-21
2946,90,47,25500,H,14-Jul-19
2947,54,3,44500,H,27-Jul-19
2948,203,231,29000,C,3-Apr-21
2949,108,96,42500,J,14-Jun-20
2950,285,283,49500,G,17-Feb-20
2951,347,71,500,B,29-Jan-19
2952,252,168,41000,C,14-Nov-20
2953,244,255,20000,I,20-Apr-20
2954,146,285,45500,E,11-Aug-20
2955,24,299,41000,C,1-May-19
2956,115,96,32000,J,2-Jul-19
2957,355,259,16500,E,31-Dec-20
2958,127,159,13500,F,8-Aug-21
2959,22,284,30500,C,25-Sep-21
2960,206,174,12500,D,19-Jun-21
2961,384,207,11000,H,16-May-21
2962,168,188,3000,A,2-May-20
2963,292,179,4500,A,8-Nov-19
2964,267,82,49500,I,5-Jan-21
2965,40,187,14500,H,21-Sep-20
2966,193,132,30000,C,29-May-19
2967,86,53,25500,C,12-Feb-20
2968,43,239,29500,H,6-Apr-21
2969,51,251,37000,F,13-Nov-19
2970,368,17,18000,C,5-Mar-20
2971,249,169,46500,J,10-Mar-19
2972,8,196,15000,A,5-Mar-21
2973,134,51,10000,F,14-Jul-20
2974,265,189,12500,G,16-May-20
2975,213,125,15500,D,28-Sep-19
2976,281,35,11000,D,16-Jan-20
2977,238,265,2000,A,2-Feb-20
2978,329,158,36000,A,5-Oct-20
2979,117,273,34000,B,20-Mar-19
2980,98,194,40000,J,1-Mar-19
2981,272,108,24000,E,31-Jul-19
2982,123,92,12500,G,6-Apr-19
2983,205,13,17000,A,10-Oct-19
2984,224,285,4500,D,18-Dec-20
2985,111,183,21000,E,23-Jul-21
2986,146,281,31000,J,3-May-21
2987,37,263,13000,C,25-Mar-19
2988,312,143,17500,B,9-Jul-19
2989,211,212,14000,E,24-Mar-21
2990,49,85,32500,F,4-Aug-21
2991,150,160,5000,J,30-Mar-19
2992,300,109,11500,J,22-Aug-19
2993,54,137,29500,E,12-May-19
2994,231,190,22500,E,7-Nov-19
2995,325,227,37000,H,1-Feb-21
2996,232,143,27000,J,27-Oct-20
2997,42,236,47500,C,20-Aug-20
2998,181,209,15500,G,22-Jul-19
2999,141,124,29500,B,19-Nov-20
3000,19,204,25500,G,24-Jan-20
3001,225,202,12000,I,23-Sep-19
3002,234,293,34000,J,9-Feb-21
3003,213,135,6500,E,23-Aug-21
3004,331,28,7000,A,23-Mar-20
3005,1,258,41000,G,2-Apr-19
3006,167,93,50000,B,5-Aug-20
3007,216,84,41500,A,4-Jul-21
3008,79,201,30000,F,15-Oct-19
3009,228,95,38000,C,10-Sep-21
3010,231,201,25500,J,20-Jul-19
3011,228,293,37500,I,6-Apr-20
3012,150,221,13500,A,8-May-19
3013,337,296,41500,H,23-Sep-21
3014,269,143,17500,H,3-Feb-20
3015,239,121,8000,G,5-Sep-20
3016,287,116,15000,E,30-Sep-20
3017,309,37,2500,B,1-Oct-20
3018,268,15,39000,E,11-Apr-19
3019,337,138,28000,H,8-Aug-20
3020,311,94,34000,J,1-Dec-19
3021,386,124,34500,F,25-Jan-20
3022,396,241,47500,B,22-Mar-19
3023,176,20,1500,I,5-Jan-19
3024,59,101,1500,A,14-Jun-20
3025,243,186,4000,H,10-Apr-21
3026,139,163,4000,G,10-Aug-21
3027,199,67,1000,I,9-Mar-21
3028,178,163,25000,D,9-Aug-19
3029,97,34,41000,I,20-Aug-20
3030,215,4,35500,J,30-May-20
3031,12,70,10500,A,17-Aug-20
3032,344,165,2000,F,5-Oct-19
3033,235,89,36500,B,10-Jul-21
3034,351,53,11500,F,21-Jul-21
3035,199,195,21500,C,10-Jan-21
3036,324,128,12000,B,2-Sep-20
3037,53,242,46000,I,9-Feb-21
3038,154,14,19000,H,17-Jul-20
3039,226,255,30500,C,31-Dec-19
3040,338,204,16500,H,6-Sep-19
3041,324,230,500,J,25-Jul-19
3042,129,71,29000,J,27-Sep-20
3043,54,259,27500,J,10-Oct-20
3044,236,246,38500,B,26-Apr-20
3045,47,11,500,C,1-Sep-19
3046,26,183,19000,F,27-May-20
3047,92,293,15000,E,19-Nov-20
3048,53,73,17000,G,6-Jun-19
3049,278,113,49000,C,25-Apr-20
3050,231,7,9500,J,26-Mar-21
3051,341,119,10500,G,12-Feb-20
3052,176,297,31500,B,28-Jan-19
3053,304,17,34000,J,13-Apr-19
3054,107,255,14000,A,9-Jul-19
3055,331,202,40500,J,5-Dec-19
3056,341,221,500,I,21-Jun-21
3057,167,52,32500,I,14-Jan-19
3058,342,102,15500,C,25-Aug-21
3059,14,67,14500,E,14-Sep-20
3060,228,4,26500,A,4-Apr-19
3061,304,55,39000,G,28-Apr-20
3062,329,172,26000,H,15-Jan-20
3063,31,248,28000,H,3-Sep-21
3064,60,247,25000,G,2-May-20
3065,305,232,43500,E,28-Mar-20
3066,287,15,45000,H,13-Jul-19
3067,382,299,39000,C,12-May-19
3068,250,229,29500,E,20-Jun-19
3069,133,137,4500,A,28-Feb-21
3070,14,284,1000,C,21-Apr-20
3071,96,1,7000,G,26-Jul-21
3072,199,48,10000,J,27-May-21
3073,305,28,32000,B,8-Apr-21
3074,71,102,44500,D,8-Aug-21
3075,225,59,22000,E,4-Nov-20
3076,219,125,32500,J,26-Sep-20
3077,370,148,44000,A,22-Apr-20
3078,315,19,3000,A,15-Mar-20
3079,24,149,47000,A,14-Nov-20
3080,147,292,30500,A,12-May-21
3081,49,227,22000,H,1-Mar-19
3082,183,259,8500,J,20-Jul-21
3083,19,104,8500,H,22-Apr-21
3084,346,48,10500,G,11-Jun-20
3085,187,219,12500,F,27-Feb-19
3086,383,217,15000,H,23-Mar-20
3087,158,80,30500,I,3-Feb-21
3088,49,204,24500,F,20-Sep-21
3089,334,187,3000,G,17-Sep-20
3090,397,140,45500,E,7-Jan-19
3091,52,46,9000,E,14-Apr-21
3092,302,105,21500,G,21-Jul-19
3093,168,78,5500,C,5-Feb-20
3094,282,271,16500,B,1-Feb-19
3095,378,214,23500,C,8-Jul-20
3096,383,188,29000,J,21-Jan-20
3097,50,197,18500,E,4-Jan-20
3098,48,91,15500,H,19-Apr-20
3099,329,225,40000,A,5-Mar-20
3100,343,272,34000,D,5-Aug-21
3101,265,265,3000,E,27-Aug-20
3102,194,211,24500,J,30-Jul-19
3103,240,7,47500,A,18-Dec-19
3104,309,41,24000,E,6-Mar-19
3105,356,260,10000,C,1-Dec-19
3106,96,114,31000,C,3-Aug-20
3107,371,74,23500,B,16-Feb-20
3108,203,244,24500,H,26-Jul-21
3109,39,284,26000,H,22-Feb-21
3110,24,156,49000,I,6-Mar-20
3111,165,58,25000,D,22-Sep-20
3112,356,104,48500,I,7-May-21
3113,311,247,16500,D,19-Feb-20
3114,43,184,36000,A,25-Dec-20
3115,268,231,40500,C,27-Apr-21
3116,197,251,8500,D,1-Aug-20
3117,171,7,32000,C,14-Jul-21
3118,314,175,35000,D,6-Jan-19
3119,379,213,28500,I,14-Dec-20
3120,266,148,39000,F,11-May-19
3121,183,115,4000,E,22-Apr-21
3122,361,15,28500,F,18-Dec-19
3123,334,103,24500,G,4-Jul-19
3124,151,199,48500,D,1-Jan-20
3125,257,244,30000,A,19-Dec-19
3126,26,185,18500,J,11-Oct-20
3127,390,258,3000,E,6-May-19
3128,155,96,43000,D,18-Feb-20
3129,84,163,21500,G,23-Jan-21
3130,116,207,15000,H,21-Jul-20
3131,149,93,47500,E,8-Jul-19
3132,219,103,24500,F,30-Sep-20
3133,136,214,29500,D,26-Jan-21
3134,236,113,34000,D,16-Jul-21
3135,397,40,17500,G,10-Jul-20
3136,172,194,10500,H,18-Apr-20
3137,74,21,3000,E,19-Nov-19
3138,371,299,3500,A,25-Jul-21
3139,159,33,10000,B,25-Jun-19
3140,341,54,28000,D,19-Oct-20
3141,30,142,14500,I,31-Jul-19
3142,213,146,500,H,15-Jan-19
3143,329,54,5500,A,23-Jun-21
3144,239,26,30000,E,17-Mar-20
3145,165,183,13000,F,13-Oct-20
3146,234,272,44500,J,24-Feb-20
3147,13,195,14500,J,30-Jun-19
3148,123,224,33500,E,20-May-21
3149,281,221,7000,D,21-Feb-20
3150,367,244,4500,E,25-Jan-20
3151,308,259,12500,F,6-Mar-19
3152,360,43,29500,J,25-Mar-19
3153,314,24,34000,J,30-Aug-21
3154,53,270,39500,D,3-Sep-20
3155,62,232,13500,D,7-Dec-20
3156,176,213,2000,F,12-Aug-19
3157,153,102,22000,F,20-Apr-20
3158,208,201,16500,B,12-Mar-19
3159,138,35,37000,H,16-Jul-19
3160,320,136,42500,G,10-Apr-20
3161,288,87,32500,B,14-Apr-19
3162,130,55,25000,H,13-Dec-19
3163,221,97,38500,E,4-Jan-19
3164,225,13,16000,G,22-Nov-20
3165,45,64,48000,I,16-Jun-20
3166,132,104,34500,A,17-Jul-20
3167,75,77,7000,H,8-Mar-21
3168,244,64,46500,J,9-Feb-19
3169,78,48,7000,E,2-Nov-20
3170,36,204,20000,D,31-Dec-19
3171,313,215,12000,E,13-Apr-20
3172,204,23,30000,A,28-Dec-19
3173,68,230,23000,I,7-Jun-19
3174,60,201,37000,B,8-Mar-20
3175,221,55,39500,I,12-Feb-19
3176,118,241,45000,F,29-Aug-19
3177,242,215,22500,F,21-Oct-20
3178,313,164,10500,A,14-Jun-20
3179,102,95,42000,H,17-Sep-19
3180,146,85,1000,J,11-Mar-21
3181,207,239,500,I,3-Jun-19
3182,6,5,49000,B,16-Jul-20
3183,150,98,43000,A,24-May-20
3184,42,273,48000,A,24-Feb-21
3185,73,55,46500,B,9-May-21
3186,236,205,5000,I,6-Mar-21
3187,293,228,46000,A,24-Feb-19
3188,29,63,35000,A,12-Nov-19
3189,62,150,33500,C,23-Oct-20
3190,258,245,42500,D,25-Mar-20
3191,169,261,39500,C,14-Apr-20
3192,358,217,3000,J,27-Jul-20
3193,178,27,38000,H,6-Dec-19
3194,331,277,42500,F,28-Aug-20
3195,261,264,35500,J,21-Jan-21
3196,66,42,31500,F,9-Aug-21
3197,136,277,10000,E,23-Jul-21
3198,379,4,27000,H,11-May-19
3199,9,254,50000,I,4-Mar-21
3200,285,67,1000,C,11-Nov-20
3201,301,255,13000,G,17-Sep-20
